input_row_key,input_company_name,input_country,input_city,matched_company_name,matched_veridion_id,matched_country,matched_city,matched_website,match_score,name_similarity,match_confidence,notes
566,WATCHDATA TECHNOLOGIES PTE LTD,Singapore,Singapore,Watchdata,f3e108dc-93e4-11eb-8e19-198fb02d6f96,Singapore,Singapore,http://ww12.xunlehongbei.com/?usid=15&utid=26722604154,1.0,1.0,High,Strong name match
567,WATEEN SOLUTIONS (PVT.) LIMITED,Pakistan,Lahore,Wateen electronics,1d164ec2-0207-11ef-9c4a-0fa9a82a1312,Pakistan,Lahore,,0.726,0.71,High,Good fuzzy name match
568,Waystream AB,Sweden,Stockholms Kommun,Waystream,c179226e-93e4-11eb-9937-4fab995bf8ff,Sweden,Stockholm,https://waystream.com/en,0.8,1.0,High,Strong name match
569,WIDEROE AS,Norway,Bodø,Widerøes Flyveselskap,85da39b1-93e4-11eb-8474-3bbe2d07207d,Norway,Bodø,https://www.wideroe.no/,0.952,0.92,High,Strong name match
57,ATREBO SL,Spain,Guillena,Trebolis,5f774202-8528-11ec-b5ad-0d28dc61df96,Spain,Sevilla,https://www.trebolis.com/,0.77,0.95,High,Strong name match
570,Wilke Markedsanalyse A/S,Denmark,Odense Kommune,Wilke A S Aarhus,01eb8c25-93e5-11eb-b4a6-27899be4e45d,Denmark,Odense,https://wilke.dk/,0.7,0.75,High,Good fuzzy name match
571,WIPRO LIMITED,India,Doddakannelli,WIPRO,e760f611-93e4-11eb-be5a-4f810ab55f2e,India,Bengaluru,https://www.wipro.com/,0.898,1.0,High,Strong name match
572,WIPRO LIMITED (SINGAPORE BRANCH),Singapore,Singapore,Wipro Limited Singapore Branch,f5b10fd3-0321-11ee-b9c7-d945c48165b4,Singapore,Singapore,,0.9,1.0,High,Strong name match
573,Wire & Wireless Co Ltd,Thailand,Huai,Wire & Wireless,727be343-ba6f-11eb-a6d9-7794e56e1994,Thailand,Suan Luang,https://www.ww.co.th/,0.75,1.0,High,Strong name match
574,WOODLANDS TRANSPORT SOLUTIONS PTE. LTD.,Singapore,Singapore,Woodlands Transport,3a3d6cb0-93e5-11eb-8ad6-7326edce8d21,Singapore,Singapore,https://www.woodlandstransport.com.sg/,0.76,0.85,High,Good fuzzy name match
575,WORKDAY LIMITED,Ireland,Dublin,Workday,8c15d642-93e4-11eb-8474-3bbe2d07207d,Ireland,Dublin,https://workday.github.io/,0.9,1.0,High,Strong name match
576,WTW REAL ESTATE SDN. BHD.,Malaysia,Kuala Lumpur,CBRE WTW,bb46d4a4-93e4-11eb-8859-29e7c34dee35,Malaysia,Kuala Lumpur,https://cbre-wtw.com.my/,0.85,0.9167,High,Strong name match
577,XIT SOFTWARE ApS,Denmark,Gentofte Municipality,xIT Software,ae1ecc30-0c00-11ec-882c-e7dd96ffa691,Denmark,Gentofte Municipality,http://xit-software.dk/,0.95,1.0,High,Strong name match
578,Yangtze Optical Fibre And Cable Joint Stock Ltd.,China,Wuhan,Yangtze Optical Fibre and Cable Joint Stock,c9fbf78c-8b5f-11ec-9e94-331f9459c7f5,China,Wuhan,https://www.yofc.com.cn/,0.95,1.0,High,Strong name match
579,YINDA TECHNOLOGY (THAILAND) COMPANY LIMITED,Thailand,,Yinda Infocomm,e26d008f-4dae-11ee-820a-3797d6fca93c,Thailand,Huai Khwang,http://yinda.co.th/,0.75,1.0,High,Strong name match
58,AV CENTER AALBORG ApS,Denmark,Nørresundby,AV CENTER,b011b872-93e4-11eb-b4a6-27899be4e45d,Denmark,Brøndbyvester,https://www.avcenter.dk/,0.75,1.0,High,Strong name match
580,ZALARIS HR SERVICES DANMARK A/S,Denmark,Høje-Taastrup Municipality,Zalaris HR Services Danmark A/S.,1965cb44-f87f-11ed-ab94-9d382b3b5926,Denmark,Taastrup,https://zalaris.dk/?opi=79508299&sa=U&ved=0ahUKEwjjxIfdn6yMAxWrF1kFHb3-GMgQ61gIFCgQ&usg=AOvVaw0LBcrYRO_Oh_bzGQjyNvqE,0.85,1.0,High,Strong name match
581,Zalaris HR Services Finland Oy,Finland,,Music Aggregation Services Finland Oy.,2232e03f-ff78-11eb-a358-8dbe3201bc48,Finland,Tampere,https://masf.fi/,0.594,0.74,Medium,Good fuzzy name match
582,ZALARIS HR SERVICES NORWAY AS,Norway,Lødingen,Aviation Fuelling Services Norway,09a452d3-93e5-11eb-be3a-7f925cb94351,Norway,Oslo,https://www.afsn.no/,0.588,0.73,Medium,Good fuzzy name match
583,Zalaris HR Services Sverige AB,Sweden,Solna,Zalaris,28b4ac6a-b989-11ec-9415-2f89cc4d8f8b,Sweden,Solna,,0.828,0.88,High,Good fuzzy name match
584,ZENDATA ApS,Denmark,Ølstykke,Zendata,ae69fbe1-93e4-11eb-be3a-7f925cb94351,Denmark,Hillerød,https://zendata.dk/,0.8,1.0,High,Strong name match
585,ZHONGXING TELECOM PAKISTAN (PRIVATE) LIMITED,Pakistan,,Lahore Warehouse pko3,4d56b450-e160-11eb-affd-256fd8cf1b98,Pakistan,Lahore,https://ztewarehouse.webs.com/,0.75,1.0,High,Strong name match
586,ZIFF DAVIS IRELAND LIMITED,Ireland,Dublin 2,Ziff Davis,6ac40f09-b5a6-11ef-b1e0-ebdf69cc9c4f,United States,New York,https://zyzvpn.pages.dev/,0.5,0.8333,Low,Good fuzzy name match
587,Zte (Malaysia) Corporation Sdn. Bhd.,Malaysia,Kuala Lumpur,ZTE,9d0ddc95-93e4-11eb-8e19-198fb02d6f96,Malaysia,Petaling Jaya,https://www.ztedevices.com.my/,0.75,1.0,High,Strong name match
588,Zte (Thailand) Co Ltd,Thailand,Sathon District,ZTE Thailand,3a1f7b24-683a-11ee-92e5-016d0f508b74,Thailand,Sathon,,0.85,1.0,High,Strong name match
589,Zte Corporation,China,Shenzhen,ZTE,a68dcec0-93e4-11eb-9937-4fab995bf8ff,China,Shenzhen,https://www.zte.com.cn/global/,0.9,1.0,High,Strong name match
59,aviat networks bangladesh ltd.,Bangladesh,,Aviat Networks,0fc3f2d0-0453-11ed-b02a-97e9d5b4bc17,,,http://aviatservices.com/,0.5,0.8333,Low,Good fuzzy name match
590,Z.T.E. CORPORATION BANGLADESH LTD.,Bangladesh,Dhaka,ZTE Corporation Bangladesh Limited,3a852200-1b06-11ec-ae98-5d8c88c64981,Bangladesh,Dhaka,,0.858,0.93,High,Strong name match
591,ZTE NORWAY AS,Norway,Bærum,Bwell Norge,05b20a12-93e5-11eb-9937-4fab995bf8ff,Norway,Bærum,http://www.bwell.no/,0.85,0.75,High,Good fuzzy name match
6,3Step IT Group Oy,Finland,Helsinki,3Step IT Group,359bd116-93e5-11eb-b5f6-816dd10ac7b0,Finland,Helsinki,https://sg.3stepit.com/,1.0,1.0,High,Strong name match
60,Aviat Networks Japan LLC,Japan,,Aviat Networks,b999a620-7299-11ec-bfac-2f753bdf82cf,United States,Austin,https://www.atgnation.com/,0.5,0.8333,Low,Good fuzzy name match
61,AWAN DISTRIBUTION FZC,United Arab Emirates,Sharjah,ISDF,85513392-93e4-11eb-90d2-e3355a7e800b,United Arab Emirates,Sharjah,http://isdfuae.com/,0.7515,0.7525,High,Good fuzzy name match
62,Axteq ApS,Denmark,Greve Strand,Axteq,79b2afc2-9ba7-11ec-81bb-a98020a63841,Denmark,Greve Strand,https://axteq.dk/,1.0,1.0,High,Strong name match
63,Az-Technology Sdn. Bhd.,Malaysia,Petaling Jaya,AZ Technology,eea35cb5-1206-11ec-a59d-d5061f333c7e,Malaysia,Petaling Jaya,https://az-tech.my/,0.95,1.0,High,Strong name match
64,BAE SYSTEMS APPLIED INTELLIGENCE (INTERNATIONAL) LIMITED,United Kingdom,Guildford,BAE Systems Applied Intelligence,3ea0da62-8ab7-11ec-ac1c-2de22eb6a532,United Kingdom,Guildford,https://www.baesystemsdetica.com/,0.84,0.9,High,Strong name match
65,BASICO P/S,Denmark,Gentofte Municipality,Basico P/S.,9c00c37e-6d04-11ee-b24b-eb147ec3ebc2,Denmark,Gentofte Municipality,,1.0,1.0,High,Strong name match
66,"BB CONNECT CO.,LTD.",Thailand,,Bb connect,d57e2265-193a-11f0-abd2-b1121b4598c4,South Africa,,https://bb-connect.co.za/,0.6,1.0,Medium,Strong name match
67,Bb Technology Co Ltd,Thailand,Bangkok,BBtec,6e4bcefd-115f-11ec-bd3c-8d2e345be4e0,Thailand,Chatuchak,https://bbtec.co.th/th,0.8975,1.0,High,Strong name match
68,BCD TRAVEL ASIA PACIFIC PTE. LTD.,Singapore,Singapore,Asia Pacific Travel Limited.,ca15f420-7296-11ec-8f96-ed83df234696,Hong Kong,Kowloon,https://asiapacifictravel.info/,0.6,1.0,Medium,Strong name match
69,BCD N.V.,Netherlands,Utrecht,BCD,05804ba6-93e5-11eb-8859-29e7c34dee35,Netherlands,Utrecht,https://www.bcdtravel.com/,1.0,1.0,High,Strong name match
7,A.T. KEARNEY AB,Sweden,,Jennies Hundsalong,e8a0c2c0-2d40-11ed-8056-51d6fec0e25c,Sweden,Ljungby,https://www.jennieshundsalong.com/,0.54,0.65,Medium,Moderate name match
70,BEAT A/S,Denmark,Copenhagen,Beat,c62a45a0-6cf1-11ec-bd63-974170f7dbf6,Denmark,Copenhagen,http://www.beat.dk/,0.95,1.0,High,Strong name match
71,"Beijing Dynamic Power Co., Ltd",China,Fengtai District,Beijing Dynamic Power Co. Ltd Myanmar Branch,2be6c530-93e5-11eb-8859-29e7c34dee35,China,Fengtai District,http://www.dpc.com.cn/,0.85,0.8333,High,Good fuzzy name match
72,BIGID INC.,United States,,BigID,1cdc1a43-6dce-11ec-a314-7d00415f726f,United States,New York,https://bigid.me/,0.75,1.0,High,Strong name match
73,Binkies Holding B.V.,Netherlands,The Hague,Binkies,8bd572a1-01b3-11ef-a950-57d6400676e3,Netherlands,The Hague,https://binkiesdenhaag.nl/,0.9,1.0,High,Strong name match
74,BLACKWOOD SEVEN A/S,Denmark,Copenhagen,Blackwood Seven,0cb674d5-93e5-11eb-aa66-9b8d95e2171b,Denmark,Copenhagen,https://blackwoodseven.com/,0.95,1.0,High,Strong name match
75,Blom Soefeldt - Erhvervspsykologisk radgivning,Denmark,Copenhagen,Blom Søefeldt - Erhvervspsykologisk Rådgivning,1f377b2b-0c41-11ec-b09d-95ba7b1bb140,Denmark,Copenhagen,https://blomsoefeldt.dk/,0.888,0.98,High,Strong name match
76,BOOST AI AS,Norway,Sandnes,Boost,f6ae0b86-93e4-11eb-91fb-73d498260b10,Norway,Sandnes,https://boost.ai/,1.0,1.0,High,Strong name match
77,Bording Danmark A/S,Denmark,Glostrup,Bording Danmark,e84cb5a0-93e4-11eb-8e19-198fb02d6f96,Denmark,Rødovre Municipality,https://bording.dk/,0.8,1.0,High,Strong name match
78,Braathens Regional Airways AB,Sweden,Stockholm,BRA,6d7bab68-93e4-11eb-b4a6-27899be4e45d,Sweden,Stockholm,https://flygbra.se/,0.822,0.87,High,Good fuzzy name match
79,BRAINCHILD COMMUNICATIONS PAKISTAN (PVT.) LIMITED,Pakistan,,Brainchild Communications Pakistan,efc08410-93e4-11eb-a746-fdabd18be9c6,Pakistan,Karachi Division,https://brainchild.net/,0.75,1.0,High,Strong name match
8,A. T. KEARNEY PTE. LTD,Singapore,,Kearney,3bd57537-967f-11eb-a6b4-898f90f73868,Norway,Oslo,https://www.kearney.cn/,0.462,0.77,Low,Good fuzzy name match
80,Brobizz A/S,Denmark,Copenhagen,Brobizz,f6c033f6-93e4-11eb-8859-29e7c34dee35,Denmark,Copenhagen,https://brobizz.com/,0.95,1.0,High,Strong name match
81,BUNDGAARD KOLETEKNIK. VEJLE A/S,Denmark,Vejle,Bundgaard Køleteknik A/S.,91a6c984-27a7-11ef-ba21-2b94af863263,Denmark,Vejle,,0.904,0.84,High,Good fuzzy name match
82,Bynder Holding B.V.,Netherlands,Amsterdam,Bynder,2a0c38dd-93e5-11eb-8474-3bbe2d07207d,Netherlands,Amsterdam,https://www.bynder.com/en/,1.0,1.0,High,Strong name match
83,C&W Services (S) Pte. Ltd.,Singapore,Singapore,CW Aero Services,2d5be122-0a6a-11ec-b841-af64738d2bcd,Singapore,Singapore,https://cwaeroservices.com/,0.774,0.79,High,Good fuzzy name match
84,CAMPANA GROUP PTE. LTD.,Singapore,,Campana Group,73d641b5-93e4-11eb-91fb-73d498260b10,Singapore,,https://campanaworks.com/,0.768,0.78,High,Good fuzzy name match
85,CBRE AS,Norway,Oslo,CBRE Norway,9dc12706-93e4-11eb-8e19-198fb02d6f96,Norway,Oslo,https://www.cbre.no/,1.0,1.0,High,Strong name match
86,CBRE Teknisk Servicepartner A/S,Denmark,Aalborg,CBRE Teknisk servicepartner,57918a20-a8bb-11ed-9a6b-af642bb25f66,Denmark,Aalborg,https://cbre-tekniskservicepartner.dk/,1.0,1.0,High,Strong name match
87,CELLUSYS LIMITED,Ireland,Dublin 1,Cellusys,f0e66671-93e4-11eb-b4a6-27899be4e45d,Ireland,Dublin,https://www.cellusys.com/,0.936,1.0,High,Strong name match
88,CENTERFORENINGEN FISKETORVET SHOPPING CENTER F.M.B.A.,Denmark,,Centerforeningen for Nyvangsparken,0729a734-69ff-11ec-a83b-a57bf486820a,Denmark,,https://nyvangsparkens.dk/,0.498,0.58,Low,Moderate name match
89,CETIN Hungary Zrt.,Hungary,Törökbálint,CETIN Hungary,ffcc1654-120e-11ec-8f83-091abf327b82,Hungary,Törökbálint,https://cetin.hu/,0.95,1.0,High,Strong name match
9,AALBORG CITY,Denmark,Aalborg,AALBORG CITY,272b8711-93e5-11eb-8e19-198fb02d6f96,Denmark,Aalborg,https://aalborgcity.dk/,1.0,1.0,High,Strong name match
90,CHINA TELECOM GLOBAL LTD,Hong Kong,Hong Kong Island,China Telecom Global,26c39d80-93e5-11eb-be5a-4f810ab55f2e,Hong Kong,Hong Kong Island,https://www.chinatelecomglobal.com/,0.9,1.0,High,Strong name match
91,CHINA UNICOM (SINGAPORE) OPERATIONS PTE. LTD.,Singapore,Singapore,China Unicom Singapore,bd5d453c-c0b6-11ec-985b-d74077f0fb21,Singapore,Singapore,,0.88,0.8,High,Good fuzzy name match
92,CHUBB GLOBAL RISK ADVISORS PTE. LTD.,Singapore,,Chubb Global Risk Advisors,4db78ad2-c000-11ec-8d01-9b40ae94c55f,Singapore,Singapore,https://www.cgra.com.sg/,0.75,1.0,High,Strong name match
93,CIBICOM SERVICES A/S,Denmark,Ballerup,Cibicom,23947da4-93e5-11eb-a33a-a3dfba582839,Denmark,Ballerup,https://cibicom.com/,1.0,1.0,High,Strong name match
94,CIENA LIMITED,United Kingdom,London,Ciena,9cc86f27-93e4-11eb-8e19-198fb02d6f96,United Kingdom,London,https://www.ciena.in/,0.9,1.0,High,Strong name match
95,CISCO INTERNATIONAL LIMITED,United Kingdom,Feltham,Cisco International Limited,4e8bfa9e-1afc-11ec-ba40-29b1c5bdeb83,Singapore,Singapore,,0.6,1.0,Medium,Strong name match
96,CISCO NORWAY AS,Norway,Bærum,Cisco Systems Norway AS,9efd3f68-c418-11ef-92e8-6df27b7ad8f3,Norway,Bærum,,0.9,0.8333,High,Good fuzzy name match
97,CITERO AS,Norway,Trondheim,Citero,14fe8332-93e5-11eb-8ad6-7326edce8d21,Norway,Trondheim,http://citero.no/,1.0,1.0,High,Strong name match
98,"CLOUDERA, INC.",United States,Santa Clara,ClouderaNOW24,def72ee7-93e4-11eb-aa66-9b8d95e2171b,United States,Santa Clara,http://greaterrichmondhomeloanconnect.com/,1.0,1.0,High,Strong name match
99,Comba Technologies Sdn. Bhd.,Malaysia,Subang Jaya,OM Technologies Sdn.Bhd.,00bc7e85-9307-11ec-9f06-a57206a728ac,Malaysia,Petaling Jaya,,0.764,0.94,High,Strong name match
